id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"14325","post","3dvista-virtual-tour-suite-2018-0-19","","","no","3DVista Virtual Tour Suite","84","","","","mac-cracked-apps","","","","","","","","",""
"14330","post","ni-labview-2018-sp1","","","no","Ni LabVIEW","84","","","","mac-cracked-apps","","","","","","","","",""
"14335","post","tinertia-26-09-2019","","","no","Tinertia","84","","","","mac-cracked-games","","","","","","","","",""
"14343","post","starcrawlers-1-1-4-138046","","","no","StarCrawlers","84","","","","mac-cracked-games","","","","","","","","",""
"14351","post","color-finale-2-1-144","","","no","Color Finale","85","","","","mac-cracked-apps","","","","","","","","",""
"14374","post","fileencryptor-1-0-6","","","no","FileEncryptor","84","","","","mac-cracked-apps","","","","","","","","",""
"14379","post","x-disk-1-0-2","","","no","X-Disk","84","","","","mac-cracked-apps","","","","","","","","",""
"14385","post","oka-mirror-for-smart-tv-1-0-3","","","no","Oka Mirror for Smart TV","85","","","","mac-cracked-apps","","","","","","","","",""
"14389","post","melodya-1-0-4","","","no","Melodya","84","","","","mac-cracked-apps","","","","","","","","",""
"14443","post","crashlands-1-4-1025840","","","no","Crashlands","84","","","","mac-cracked-games","","","","","","","","",""
"14523","post","adobe-cameraraw-12-2-1","","","no","Adobe CameraRaw","84","","","","mac-cracked-apps","","","","","","","","",""
"14565","post","tricky-towers-15-10-2019","","","no","Tricky Towers","85","","","","mac-cracked-games","","","","","","","","",""
"14653","post","scotch-1-11","","","no","Scotch","84","","","","mac-cracked-apps","","","","","","","","",""
"14704","post","accdb-mdb-explorer-2-4-7","","","no","ACCDB MDB Explorer","84","","","","mac-cracked-apps","","","","","","","","",""
"14708","post","smartbaby-1-0-2","","","no","SmartBaby","84","","","","mac-cracked-apps","","","","","","","","",""
"14760","post","antivirus-viruskiller-4-3-7","","","no","Antivirus VirusKiller","84","","","","mac-cracked-apps","","","","","","","","",""
"14766","post","top-contacts-1-3-3","","","no","Top Contacts","85","","","","mac-cracked-apps","","","","","","","","",""
"14813","post","folder-icons-1-3","","","no","Folder Icons","84","","","","mac-cracked-apps","","","","","","","","",""
"14886","post","skip-tunes-3-3-1","","","no","Skip Tunes","84","","","","mac-cracked-apps","","","","","","","","",""
"14948","post","receiver-2-v29-04-2020","","","no","Receiver","84","","","","mac-cracked-games","","","","","","","","",""
"16077","post","pimp-your-screen-2-2-0","","","no","Pimp Your Screen","89","","","","mac-cracked-apps","","","","","","","","",""
"16096","post","ismarttrain-4-2-2","","","no","iSMARTtrain","84","","","","mac-cracked-apps","","","","","","","","",""
"16192","post","anymp4-audio-converter-8-2-16-94817","","","no","AnyMP4 Audio Converter","84","","","","mac-cracked-apps","","","","","","","","",""
"12631","post","one-chat-4-9-6","","","no","One Chat","84","","","","mac-cracked-apps","","","","","","","","",""
"12682","post","basiccolor-display-6-0-3","","","no","basICColor display","84","","","","mac-cracked-apps","","","","","","","","",""
"12692","post","softorino-youtube-converter-2-1-16","","","no","Softorino YouTube Converter","89","","","","mac-cracked-apps","","","","","","","","",""
"12716","post","anymp4-android-data-recovery-2-0-22-95822","","","no","AnyMP4 Android Data Recovery","89","","","","mac-cracked-apps","","","","","","","","",""
"12782","post","omni-remover-3-3-8","","","no","Omni Remover","84","","","","mac-cracked-apps","","","","","","","","",""
"12791","post","coherence-pro-2-1-0","","","no","Coherence Pro","85","","","","mac-cracked-apps","","","","","","","","",""
"12817","post","ezip-1-9-0","","","no","eZip","84","","","","mac-cracked-apps","","","","","","","","",""
"12828","post","videosolo-video-converter-ultimate-1-0-32-93447","","","no","VideoSolo Video Converter Ultimate","85","","","","mac-cracked-apps","","","","","","","","",""
"12863","post","easy-duplicate-photo-finder-pro-1-8","","","no","Easy Duplicate Photo Finder Pro","86","","","","mac-cracked-apps","","","","","","","","",""
"12940","post","antivirus-one-3-4-4","","","no","Antivirus One","84","","","","mac-cracked-apps","","","","","","","","",""
"12979","post","red-giant-vfx-suite-1-5-1","","","no","Red Giant VFX Suite","86","","","","mac-cracked-apps","","","","","","","","",""
"13054","post","the-unarchiver-4-2-2","","","no","Unarchiver","84","","","","mac-cracked-apps","","","","","","","","",""
"13192","post","wipr-1-14","","","no","Wipr","84","","","","mac-cracked-apps","","","","","","","","",""
"13224","post","ej-technologies-jprofiler-11-1-3","","","no","EJ Technologies JProfiler","84","","","","mac-cracked-apps","","","","","","","","",""
"13262","post","izotope-ozone-advanced-9-10a","","","no","iZotope Ozone Advanced","89","","","","mac-cracked-apps","","","","","","","","",""
"13375","post","upic-0-19-3","","","no","uPic","84","","","","mac-cracked-apps","","","","","","","","",""
"13383","post","iwall-4-0-0","","","no","iWall","84","","","","mac-cracked-apps","","","","","","","","",""
"13391","post","antivirus-bitmedic-pro-3-1-3","","","no","Antivirus BitMedic Pro","84","","","","mac-cracked-apps","","","","","","","","",""
"13464","post","sidify-music-converter-for-spotify-1-4-4","","","no","Sidify Music Converter","84","","","","mac-cracked-apps","","","","","","","","",""
"13512","post","keeweb-1-15-4","","","no","KeeWeb","84","","","","mac-cracked-apps","","","","","","","","",""
"14244","post","pricewatcher-for-mac","","","no","PriceWatcher","82","","","","mac-cracked-apps","","","","","","","","",""
"16287","post","check-off-5-8-0","","","no","Check Off","84","","","","mac-cracked-apps","","","","","","","","",""
"16332","post","patterns-1-2","","","no","Patterns","84","","","","mac-cracked-apps","","","","","","","","",""
"16354","post","tiles-1-0-3","","","no","Tiles","89","","","","mac-cracked-apps","","","","","","","","",""
"16404","post","readitnews-2-6","","","no","ReaditNews","84","","","","mac-cracked-apps","","","","","","","","",""
"16465","post","photoline-22-02","","","no","PhotoLine","93","","","","mac-cracked-apps","","","","","","","","",""
"16500","post","anymp4-mts-converter-8-2-18-94817","","","no","AnyMP4 MTS Converter","84","","","","mac-cracked-apps","","","","","","","","",""
"16528","post","calendarique-4-1","","","no","Calendarique","84","","","","mac-cracked-apps","","","","","","","","",""
"16563","post","tableedit-pro-1-4-6","","","no","TableEdit Pro","81","","","","mac-cracked-apps","","","","","","","","",""
"16591","post","lucid-2-0-1","","","no","Lucid","85","","","","mac-cracked-apps","","","","","","","","",""
"16657","post","touch-forms-pro-7-40-3","","","no","Touch Forms Pro","84","","","","mac-cracked-apps","","","","","","","","",""
"16690","post","tuneskit-audio-capture-2-2-0","","","no","TunesKit Audio Capture","89","","","","mac-cracked-apps","","","","","","","","",""
"16734","post","cisdem-data-recovery-6-4-0","","","no","Cisdem Data Recovery","85","","","","mac-cracked-apps","","","","","","","","",""
"16899","post","mindjet-mindmanager-13-1-115","","","no","Mindjet MindManager","89","","","","mac-cracked-apps","","","","","","","","",""
"16977","post","crossftp-pro-1-99-2","","","no","CrossFTP","84","","","","mac-cracked-apps","","","","","","","","",""
"17045","post","stellar-repair-for-photo-7-0-0-0","","","no","Stellar Repair for Photo","85","","","","mac-cracked-apps","","","","","","","","",""
"17050","post","endnote-x9-v9-3-2-build-15235","","","no","EndNote","89","","","","mac-cracked-apps","","","","","","","","",""
"17059","post","timer-utility-5-1-0-1","","","no","Timer Utility","84","","","","mac-cracked-apps","","","","","","","","",""
"17085","post","fileloupe-1-7-3","","","no","Fileloupe","84","","","","mac-cracked-apps","","","","","","","","",""
"17111","post","picture-instruments-time-fix-pro-2-0-4","","","no","Picture Instruments Time Fix Pro","89","","","","mac-cracked-apps","","","","","","","","",""
"17115","post","picture-instruments-smart-gps-sync-pro-2-0-8","","","no","Picture Instruments Smart GPS Sync Pro","85","","","","mac-cracked-apps","","","","","","","","",""
"17168","post","izotope-insight-2-1-1","","","no","iZotope Insight","84","","","","mac-cracked-apps","","","","","","","","",""
"17268","post","ummy-video-downloader-1-72-0","","","no","Ummy Video Downloader","89","","","","mac-cracked-apps","","","","","","","","",""
"17404","post","record-lectures-3-1-4","","","no","Record Lectures","84","","","","mac-cracked-apps","","","","","","","","",""
"17416","post","tenorshare-4mekey-1-4-1-1","","","no","Tenorshare 4MeKey","84","","","","mac-cracked-apps","","","","","","","","",""
"17544","post","orion-label-and-print-studio-2-60","","","no","Orion Label And Print Studio","89","","","","mac-cracked-apps","","","","","","","","",""
"17599","post","viso-4-1-4","","","no","Viso","84","","","","mac-cracked-apps","","","","","","","","",""
"17639","post","fuse-for-macos-3-11-0","","","no","FUSE for macOS","84","","","","mac-cracked-apps","","","","","","","","",""
"17718","post","rekordbox","","","no","rekordbox","84","","","","mac-cracked-apps","","","","","","","","",""
"86468","post","itrash-5-2-1","","","no","iTrash","89","","","","mac-cracked-apps","","","","","","","","",""
"12703","post","native-instruments-komplete-12-ultimate-1-06","","","no","Native Instruments KOMPLETE 12 Ultimate","85","","","","mac-cracked-apps","","","","","","","","",""
"12855","post","twixl-publisher-11-6","","","no","Twixl Publisher","89","","","","mac-cracked-apps","","","","","","","","",""
"13100","post","newtek-lightwave-3d-v2020-0-2","","","no","NewTek LightWave","84","","","","mac-cracked-apps","","","","","","","","",""
"13145","post","ifinance-4-5-23","","","no","iFinance","84","","","","mac-cracked-apps","","","","","","","","",""
"13146","post","final-draft-11-1-3","","","no","Final Draft","85","","","","mac-cracked-apps","","","","","","","","",""
"13238","post","power-manager-5-4-9","","","no","Power Manager","89","","","","mac-cracked-apps","","","","","","","","",""
"13300","post","easy-mp3-converter-pro-3-2-0","","","no","Easy MP3 Converter Pro,cracked,crack","86","","","","mac-cracked-apps","","","","","","","","",""
"13304","post","bestzip-2-3-5","","","no","BestZip","89","","","","mac-cracked-apps","","","","","","","","",""
"13320","post","anytrans-for-android-7-3-020200722","","","no","AnyTrans for Android","89","","","","mac-cracked-apps","","","","","","","","",""
"13351","post","duplicate-file-remover-pro-5-8-1","","","no","Duplicate File Remover Pro,cracked,crack","84","","","","mac-cracked-apps","","","","","","","","",""
"13403","post","movavi-pdf-editor-3-2-1","","","no","Movavi PDF Editor","84","","","","mac-cracked-apps","","","","","","","","",""
"13660","post","pdf-professional-suite-2-0-1","","","no","PDF Professional Suite","85","","","","mac-cracked-apps","","","","","","","","",""
"13919","post","lux-for-mac","","","no","Lux","88","","","","mac-cracked-apps","","","","","","","","",""
"16715","post","jixi-premium-pack-1-1-15","","","no","Jixi Premium Pack","84","","","","mac-cracked-apps","","","","","","","","",""
"17374","post","better-menubar-1-3-2","","","no","Better MenuBar,crack","80","","","","mac-cracked-apps","","","","","","","","",""
"17780","post","breaks-for-eyes-2-0-0","","","no","Breaks for Eyes","85","","","","mac-cracked-apps","","","","","","","","",""
"17789","post","pdf-plus-1-3-1","","","no","PDF Plus","84","","","","mac-cracked-apps","","","","","","","","",""
"17822","post","ezee-graphic-designer-2-1-2","","","no","Ezee Graphic Designer","84","","","","mac-cracked-apps","","","","","","","","",""
"17919","post","launch-bar-1-0-4","","","no","Launch Bar","85","","","","mac-cracked-apps","","","","","","","","",""
"17923","post","comparemerge-2-13","","","no","CompareMerge","84","","","","mac-cracked-apps","","","","","","","","",""
"17947","post","wallpaper-wizard-2-2-0","","","no","Wallpaper Wizard","84","","","","mac-cracked-apps","","","","","","","","",""
"17980","post","airserver-7-2-6","","","no","AirServer","84","","","","mac-cracked-apps","","","","","","","","",""
"18063","post","folderssynchronizer-5-1-2","","","no","FoldersSynchronizer","84","","","","mac-cracked-apps","","","","","","","","",""
"18217","post","mitch-1-8-1","","","no","Mitch","84","","","","mac-cracked-apps","","","","","","","","",""
"18277","post","image-exif-editor-5-1-1","","","no","Image Exif Editor","89","","","","mac-cracked-apps","","","","","","","","",""
"18324","post","note-c-2-0-7","","","no","Note-C","84","","","","mac-cracked-apps","","","","","","","","",""
"18333","post","timey-3-3-5d","","","no","Timey","89","","","","mac-cracked-apps","","","","","","","","",""
"18338","post","nice-timer-3-2-0d","","","no","Nice Timer","85","","","","mac-cracked-apps","","","","","","","","",""
"18349","post","clockey-2-0-2d","","","no","Clockey","84","","","","mac-cracked-apps","","","","","","","","",""
"18381","post","tab-voice-recorder-pro-1-4","","","no","Tab Voice Recorder Pro","84","","","","mac-cracked-apps","","","","","","","","",""
"18389","post","todoey-2-0-6b","","","no","Todoey","89","","","","mac-cracked-apps","","","","","","","","",""
"18393","post","alarmey-2-0-3d","","","no","Alarmey","89","","","","mac-cracked-apps","","","","","","","","",""
"18461","post","pingey-1-0-1d","","","no","Pingey","89","","","","mac-cracked-apps","","","","","","","","",""
"18465","post","launchey-2-1-1d","","","no","Launchey","89","","","","mac-cracked-apps","","","","","","","","",""
"18495","post","focusey-1-0-1d","","","no","Focusey","89","","","","mac-cracked-apps","","","","","","","","",""
"18545","post","sudden-strike-4-v1-15-33081-003","","","no","Sudden Strike","85","","","","mac-cracked-games","","","","","","","","",""
"18556","post","retro-forth-2019-8","","","no","RETRO FORTH","89","","","","mac-cracked-apps","","","","","","","","",""
"18560","post","cointicker-3-2","","","no","CoinTicker","89","","","","mac-cracked-apps","","","","","","","","",""
"18594","post","simple-recorder-pro-1-9-0","","","no","Simple Recorder Pro","85","","","","mac-cracked-apps","","","","","","","","",""
